#,prefix,name,id,type,enumerations,substitutionGroup,balance,periodType,abstract,nillable,typedDomainRef,ext. enum domain,ext. enum linkrole,ext. enum headUsable,comment
5323,ifrs-full,ExplanationOfFactThatMaximumAmountOfPaymentForContingentConsiderationArrangementsAndIndemnificationAssetsIsUnlimited,ifrs-full_ExplanationOfFactThatMaximumAmountOfPaymentForContingentConsiderationArrangementsAndIndemnificationAssetsIsUnlimited,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5324,ifrs-full,ExplanationOfFactThatSharesHaveNoParValue,ifrs-full_ExplanationOfFactThatSharesHaveNoParValue,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5325,ifrs-full,ExplanationOfFactorsInReachingDecisionThatProvisionOfSupportToPreviouslyUnconsolidatedStructuredEntityResultedInObtainingControl,ifrs-full_ExplanationOfFactorsInReachingDecisionThatProvisionOfSupportToPreviouslyUnconsolidatedStructuredEntityResultedInObtainingControl,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5326,ifrs-full,ExplanationOfFactsAndCircumstancesIndicatingRareSituationForReclassificationOutOfFinancialAssetsAtFairValueThroughProfitOrLoss,ifrs-full_ExplanationOfFactsAndCircumstancesIndicatingRareSituationForReclassificationOutOfFinancialAssetsAtFairValueThroughProfitOrLoss,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5327,ifrs-full,ExplanationOfFactsAndCircumstancesOfSaleOrReclassificationAndExpectedDisposalMannerAndTiming,ifrs-full_ExplanationOfFactsAndCircumstancesOfSaleOrReclassificationAndExpectedDisposalMannerAndTiming,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5328,ifrs-full,ExplanationOfFinancialEffectOfAdjustmentsRelatedToBusinessCombinations,ifrs-full_ExplanationOfFinancialEffectOfAdjustmentsRelatedToBusinessCombinations,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5329,ifrs-full,ExplanationOfFinancialEffectOfContingentLiabilities,ifrs-full_ExplanationOfFinancialEffectOfContingentLiabilities,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5330,ifrs-full,ExplanationOfFinancialEffectOfDepartureFromIFRS,ifrs-full_ExplanationOfFinancialEffectOfDepartureFromIFRS,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5331,ifrs-full,ExplanationOfFinancialEffectOfNonadjustingEventAfterReportingPeriod,ifrs-full_ExplanationOfFinancialEffectOfNonadjustingEventAfterReportingPeriod,nonnum:textBlockItemType,,xbrli:item,,duration,,true,,,,,
5332,ifrs-full,ExplanationOfGainOrLossThatRelatesToIdentifiableAssetsAcquiredOrLiabilitiesAssumedInBusinessCombination,ifrs-full_ExplanationOfGainOrLossThatRelatesToIdentifiableAssetsAcquiredOrLiabilitiesAssumedInBusinessCombination,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5333,ifrs-full,ExplanationOfGainsLossesRecognisedWhenControlInSubsidiaryIsLost,ifrs-full_ExplanationOfGainsLossesRecognisedWhenControlInSubsidiaryIsLost,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5334,ifrs-full,ExplanationOfHedgeIneffectivenessResultingFromSourcesThatEmergedInHedgingRelationship,ifrs-full_ExplanationOfHedgeIneffectivenessResultingFromSourcesThatEmergedInHedgingRelationship,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5335,ifrs-full,ExplanationOfHowAndWhyEntityHadAndCeasedToHaveFunctionalCurrencyForWhichReliableGeneralPriceIndexIsNotAvailableAndNoExchangeabilityWithStableForeignCurrencyExists,ifrs-full_ExplanationOfHowAndWhyEntityHadAndCeasedToHaveFunctionalCurrencyForWhichReliableGeneralPriceIndexIsNotAvailableAndNoExchangeabilityWithStableForeignCurrencyExists,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5336,ifrs-full,ExplanationOfHowEntityDeterminedMeasurementOfInsuranceContractsAtTransitionDate,ifrs-full_ExplanationOfHowEntityDeterminedMeasurementOfInsuranceContractsAtTransitionDate,xbrli:stringItemType,,xbrli:item,,duration,false,true,,,,,
5337,ifrs-full,ExplanationOfHowRateRegulatorIsRelated,ifrs-full_ExplanationOfHowRateRegulatorIsRelated,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5338,ifrs-full,ExplanationOfHowSignificantChangesInGrossCarryingAmountOfFinancialInstrumentsContributedToChangesInLossAllowance,ifrs-full_ExplanationOfHowSignificantChangesInGrossCarryingAmountOfFinancialInstrumentsContributedToChangesInLossAllowance,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5339,ifrs-full,ExplanationOfHowTimingOfSatisfactionOfPerformanceObligationsRelatesToTypicalTimingOfPayment,ifrs-full_ExplanationOfHowTimingOfSatisfactionOfPerformanceObligationsRelatesToTypicalTimingOfPayment,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5340,ifrs-full,ExplanationOfImpairmentLossRecognisedOrReversedByClassOfAssetsAndByReportableSegment,ifrs-full_ExplanationOfImpairmentLossRecognisedOrReversedByClassOfAssetsAndByReportableSegment,nonnum:textBlockItemType,,xbrli:item,,duration,,true,,,,,
5341,ifrs-full,ExplanationOfIndependentValuerUsedForRevaluationPropertyPlantAndEquipment,ifrs-full_ExplanationOfIndependentValuerUsedForRevaluationPropertyPlantAndEquipment,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5342,ifrs-full,ExplanationOfInitialApplicationOfImpairmentRequirementsForFinancialInstrumentsExplanatory,ifrs-full_ExplanationOfInitialApplicationOfImpairmentRequirementsForFinancialInstrumentsExplanatory,nonnum:textBlockItemType,,xbrli:item,,duration,,true,,,,,
5343,ifrs-full,ExplanationOfInputsAssumptionsAndEstimationTechniquesUsedToApplyImpairmentRequirementsExplanatory,ifrs-full_ExplanationOfInputsAssumptionsAndEstimationTechniquesUsedToApplyImpairmentRequirementsExplanatory,nonnum:textBlockItemType,,xbrli:item,,duration,,true,,,,,
5344,ifrs-full,ExplanationOfInsuranceFinanceIncomeExpenses,ifrs-full_ExplanationOfInsuranceFinanceIncomeExpenses,xbrli:stringItemType,,xbrli:item,,duration,false,true,,,,,
5345,ifrs-full,ExplanationOfInterestRevenueReportedNetOfInterestExpense,ifrs-full_ExplanationOfInterestRevenueReportedNetOfInterestExpense,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5346,ifrs-full,ExplanationOfInvestingAndFinancingTransactionsNotRequireUseOfCashOrCashEquivalents,ifrs-full_ExplanationOfInvestingAndFinancingTransactionsNotRequireUseOfCashOrCashEquivalents,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5347,ifrs-full,ExplanationOfInvolvementOfIndependentValuerInRevaluationRightofuseAssets,ifrs-full_ExplanationOfInvolvementOfIndependentValuerInRevaluationRightofuseAssets,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5348,ifrs-full,ExplanationOfIssuancesRepurchasesAndRepaymentsOfDebtAndEquitySecurities,ifrs-full_ExplanationOfIssuancesRepurchasesAndRepaymentsOfDebtAndEquitySecurities,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5349,ifrs-full,ExplanationOfMainClassesOfAssetsAffectedByImpairmentLossesOrReversalsOfImpairmentLosses,ifrs-full_ExplanationOfMainClassesOfAssetsAffectedByImpairmentLossesOrReversalsOfImpairmentLosses,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5350,ifrs-full,ExplanationOfMainEventsAndCircumstancesThatLedToRecognitionOfImpairmentLossesAndReversalsOfImpairmentLosses,ifrs-full_ExplanationOfMainEventsAndCircumstancesThatLedToRecognitionOfImpairmentLossesAndReversalsOfImpairmentLosses,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5351,ifrs-full,ExplanationOfManagementJudgementsInApplyingEntitysAccountingPoliciesWithSignificantEffectOnRecognisedAmounts,ifrs-full_ExplanationOfManagementJudgementsInApplyingEntitysAccountingPoliciesWithSignificantEffectOnRecognisedAmounts,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5352,ifrs-full,ExplanationOfMaterialEventsSubsequentToEndOfInterimPeriodThatHaveNotBeenReflected,ifrs-full_ExplanationOfMaterialEventsSubsequentToEndOfInterimPeriodThatHaveNotBeenReflected,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5353,ifrs-full,ExplanationOfMeasurementBasesUsedInPreparingFinancialStatements,ifrs-full_ExplanationOfMeasurementBasesUsedInPreparingFinancialStatements,nonnum:textBlockItemType,,xbrli:item,,duration,,true,,,,,
5354,ifrs-full,ExplanationOfMethodMainParametersAndAssumptionsUnderlyingInformationProvidedSensitivityAnalysisOtherThanSpecifiedInParagraph128aOfIFRS17Explanatory,ifrs-full_ExplanationOfMethodMainParametersAndAssumptionsUnderlyingInformationProvidedSensitivityAnalysisOtherThanSpecifiedInParagraph128aOfIFRS17Explanatory,nonnum:textBlockItemType,,xbrli:item,,duration,false,true,,,,,
5355,ifrs-full,ExplanationOfMethodsUsedToDetermineInsuranceFinanceIncomeExpensesRecognisedInProfitOrLoss,ifrs-full_ExplanationOfMethodsUsedToDetermineInsuranceFinanceIncomeExpensesRecognisedInProfitOrLoss,xbrli:stringItemType,,xbrli:item,,duration,false,true,,,,,
5356,ifrs-full,ExplanationOfModificationsModifiedSharebasedPaymentArrangements,ifrs-full_ExplanationOfModificationsModifiedSharebasedPaymentArrangements,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5357,ifrs-full,ExplanationOfNatureAndAdjustmentsToAmountsPreviouslyPresentedInDiscontinuedOperations,ifrs-full_ExplanationOfNatureAndAdjustmentsToAmountsPreviouslyPresentedInDiscontinuedOperations,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5358,ifrs-full,ExplanationOfNatureAndAmountOfChangesInEstimatesOfAmountsReportedInPriorInterimPeriodsOrPriorFinancialYears,ifrs-full_ExplanationOfNatureAndAmountOfChangesInEstimatesOfAmountsReportedInPriorInterimPeriodsOrPriorFinancialYears,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
5359,ifrs-full,ExplanationOfNatureAndAmountOfItemsAffectingAssetsLiabilitiesEquityNetIncomeOrCashFlowsThatAreUnusualBecauseOfTheirNatureSizeOrIncidence,ifrs-full_ExplanationOfNatureAndAmountOfItemsAffectingAssetsLiabilitiesEquityNetIncomeOrCashFlowsThatAreUnusualBecauseOfTheirNatureSizeOrIncidence,xbrli:stringItemType,,xbrli:item,,duration,,true,,,,,
