LinkRole,http://dart.fss.or.kr/role/ifrs/dart_2024-06-30_role-D210000,,,,,,,,,
Definition,"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements",,,,,,,,,
prefix,name,label,depth,order,priority,weight,parent,arcrole,systemid,comment
dart,AllowanceForDoubtfulAcccountLongTermOtherReceivablesGross,"대손충당금, 장기미수금",3,12.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermReceivablesOnConstructionContracts,"장기공사미수금, 총액",3,13.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermReceivablesOnConstructionContracts,"현재가치할인차금, 장기공사미수금",3,14.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermReceivablesOnConstructionContracts,"대손충당금, 장기공사미수금",3,15.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermReceivablesRealestateSales,"장기분양미수금, 총액",3,16.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermReceivablesRealestateSales,"현재가치할인차금, 장기분양미수금",3,17.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermReceivablesRealestateSales,"대손충당금, 장기분양미수금",3,18.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermReceivablesAgent,"장기대행미수금, 총액",3,19.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermReceivablesAgent,"현재가치할인차금, 장기대행미수금",3,20.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermReceivablesAgent,"대손충당금, 장기대행미수금",3,21.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermAccruedIncomeGross,"장기미수수익, 총액",3,22.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermAccruedIncomeGross,"현재가치할인차금, 장기미수수익",3,23.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermAccruedIncomeGross,"대손충당금, 장기미수수익",3,24.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermDepositsProvidedGross,"장기보증금, 총액",3,25.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermDepositsProvidedGross,"현재가치할인차금, 장기보증금자산",3,26.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermDepositsProvidedGross,"대손충당금, 장기보증금자산",3,27.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermAdvancePaymentsGross,"장기선급금, 총액",3,28.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermAdvancePaymentsGross,"현재가치할인차금, 장기선급금",3,29.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermAdvancePaymentsGross,"대손충당금, 장기선급금",3,30.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermPrepaidExpenses,"장기선급비용, 총액",3,31.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermPrepaidExpensesGross,"현재가치할인차금, 장기선급비용",3,32.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermPrepaidExpensesGross,"대손충당금, 장기선급비용",3,33.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermLoansGross,"장기대여금, 총액",3,34.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermLoansGross,"현재가치할인차금, 장기대여금",3,35.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermLoansGross,"대손충당금, 장기대여금",3,36.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermLeaseholdDeposits,"장기임차보증금, 총액",3,37.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermLeaseholdDeposits,"현재가치할인차금, 장기임차보증금",3,38.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermLeaseholdDeposits,"대손충당금, 장기임차보증금",3,39.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermDueFromCustomersForContractWork,"장기미청구공사, 총액",3,40.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermDueFromCustomersForContractWork,"현재가치할인차금, 장기미청구공사",3,41.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermDueFromCustomersForContractWork,"대손충당금, 장기미청구공사",3,42.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LongTermContractReserve,"장기공사유보금, 총액",3,43.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,PresentValueDiscountsLongTermContractReserve,"현재가치할인차금, 장기공사유보금",3,44.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AllowanceForDoubtfulAcccountLongTermContractReserve,"대손충당금, 장기공사유보금",3,45.0 ,0,-1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,NonCurrentWorkoutReceivable,비유동회생채권,3,46.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,NoncurrentContractAssets,비유동계약자산,3,47.0 ,0,1.0 ,dart:LongTermTradeAndOtherNonCurrentReceivablesGross,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
ifrs-full,PropertyPlantAndEquipment,유형자산,2,3.0 ,0,1.0 ,ifrs-full:NoncurrentAssets,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,LandGross,"토지, 총액",3,1.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsLandGross,"정부보조금, 토지",3,2.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossLandGross,"손상차손누계액, 토지",3,3.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BuildingsGross,"건물, 총액",3,4.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsBuildingsGross,"정부보조금, 건물",3,5.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationBuildingsGross,"감가상각누계액, 건물",3,6.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossBuildingsGross,"손상차손누계액, 건물",3,7.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,BuildingIncidentalFacilitiesGross,"건물부대설비, 총액",3,8.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsBuildingIncidentalFacilitiesGross,"정부보조금, 건물부대설비",3,9.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationBuildingIncidentalFacilitiesGross,"감가상각누계액, 건물부대설비",3,10.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossBuildingIncidentalFacilitiesGross,"손상차손누계액, 건물부대설비",3,11.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,FittingGross,"시설물, 총액",3,12.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsFittingGross,"정부보조금, 시설물",3,13.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationFittingGross,"감가상각누계액, 시설물",3,14.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossFittingGross,"손상차손누계액, 시설물",3,15.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,StructureGross,"구축물, 총액",3,16.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsStructureGross,"정부보조금, 구축물",3,17.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationStructureGross,"감가상각누계액, 구축물",3,18.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossStructureGross,"손상차손누계액, 구축물",3,19.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,MachineryGross,"기계장치, 총액",3,20.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsMachineryGross,"정부보조금, 기계장치",3,21.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationMachineryGross,"감가상각누계액, 기계장치",3,22.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossMachineryGross,"손상차손누계액, 기계장치",3,23.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,VehiclesGross,"차량운반구, 총액",3,24.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsVehiclesGross,"정부보조금, 차량운반구",3,25.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationVehiclesGross,"감가상각누계액, 차량운반구",3,26.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossVehiclesGross,"손상차손누계액, 차량운반구",3,27.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,SupplyFacilitiesGross,"공급설비, 총액",3,28.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsSupplyFacilitiesGross,"정부보조금, 공급설비",3,29.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationSupplyFacilitiesGross,"감가상각누계액, 공급설비",3,30.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossSupplyFacilitiesGross,"손상차손누계액, 공급설비",3,31.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ElectronicFacilitiesGross,"전산장비/전산설비, 총액",3,32.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsElectronicFacilitiesGross,"정부보조금, 전산장비/전산설비",3,33.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationElectronicFacilitiesGross,"감가상각누계액, 전산장비/전산설비",3,34.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossElectronicFacilitiesGross,"손상차손누계액, 전산장비/전산설비",3,35.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ToolsAndEquipmentGross,"공구와기구, 총액",3,36.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsToolsAndEquipmentGross,"정부보조금, 공구와기구",3,37.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationToolsAndEquipmentGross,"감가상각누계액, 공구와기구",3,38.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossToolsAndEquipmentGross,"손상차손누계액, 공구와기구",3,39.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,FinanceLeaseAssetGross,"금융리스자산, 총액",3,40.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsFinanceLeaseAssetGross,"정부보조금, 금융리스자산",3,41.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationFinanceLeaseAssetGross,"감가상각누계액, 금융리스자산",3,42.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossFinanceLeaseAssetGross,"손상차손누계액, 금융리스자산",3,43.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RentStructureGross,"임차구축물, 총액",3,44.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsRentStructureGross,"정부보조금, 임차구축물",3,45.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationRentStructureGross,"감가상각누계액, 임차구축물",3,46.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossRentStructureGross,"손상차손누계액, 임차구축물",3,47.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,FixturesAndFittingsGross,"집기, 총액",3,48.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsFixturesAndFittingsGross,"정부보조금, 집기",3,49.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationFixturesAndFittingsGross,"감가상각누계액, 집기",3,50.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossFixturesAndFittingsGross,"손상차손누계액, 집기",3,51.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OfficeEquipmentGross,"사무용비품, 총액",3,52.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsOfficeEquipmentGross,"정부보조금, 사무용비품",3,53.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationOfficeEquipmentGross,"감가상각누계액, 사무용비품",3,54.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossOfficeEquipmentGross,"손상차손누계액, 사무용비품",3,55.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,TangibleExplorationAndEvaluationAssetsGross,"유형탐사평가자산, 총액",3,56.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsTangibleExplorationAndEvaluationAssetsGross,"정부보조금, 유형탐사평가자산",3,57.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationTangibleExplorationAndEvaluationAssetsGross,"감가상각누계액, 유형탐사평가자산",3,58.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossTangibleExplorationAndEvaluationAssetsGross,"손상차손누계액, 유형탐사평가자산",3,59.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ConstructionInProgressGross,"건설중인자산, 총액",3,60.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsConstructionInProgressGross,"정부보조금, 건설중인자산",3,61.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossConstructionInProgressGross,"손상차손누계액, 건설중인자산",3,62.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,RentalAssetGross,"렌탈자산, 총액",3,63.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsRentalAssetGross,"정부보조금, 렌탈자산",3,64.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationRentalAssetGross,"감가상각누계액, 렌탈자산",3,65.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossRentalAssetGross,"손상차손누계액, 렌탈자산",3,66.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,ShipsGross,"선박, 총액",3,67.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,GovernmentGrantsShipsGross,"정부보조금, 선박",3,68.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedDepreciationShipsGross,"감가상각누계액, 선박",3,69.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,AccumulatedImpairmentLossShipsGross,"손상차손누계액, 선박",3,70.0 ,0,-1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
dart,OtherPropertyPlantAndEquipmentGross,"기타유형자산, 총액",3,71.0 ,0,1.0 ,ifrs-full:PropertyPlantAndEquipment,http://www.xbrl.org/2003/arcrole/summation-item,dart_all_2024-06-30_cal.xml,
